"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7dg3Q2HXM5tlaV5B5KXhTr","Florecita Rockera","spotify:artist:3MqjsWDLhq8SyY6N3PE8yW","Aterciopelados","spotify:album:5KSmyxLneU9PjuBZQguAnf","Originales - 20 Exitos","spotify:artist:3MqjsWDLhq8SyY6N3PE8yW","Aterciopelados","1995","https://i.scdn.co/image/ab67616d0000b2735d9e4fdf6bcdd703d0065cb4","1","6","177786","https://p.scdn.co/mp3-preview/f34ad532d5a41900438004756799ddb0b00b2188?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:40:27Z"
"spotify:track:7DhYjNLksXZhbRQeheAums","Caraluna","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:2bM009J81OBNisrMbFwBJj","Caraluna","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2002-06-25","https://i.scdn.co/image/ab67616d0000b273e1f4c211ce1ef95454bbbcc4","1","2","266160","https://p.scdn.co/mp3-preview/cf4fe4a741da944052250838e9ad6577a7b41e9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:41:19Z"
"spotify:track:5fSDXbY8o9pA3TKwAbfwML","Mi primer millon","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:2bM009J81OBNisrMbFwBJj","Caraluna","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2002-06-25","https://i.scdn.co/image/ab67616d0000b273e1f4c211ce1ef95454bbbcc4","1","1","237386","https://p.scdn.co/mp3-preview/ab36714bc501be5f0f128883327dd26e803512c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:41:26Z"
"spotify:track:48svUiwMMYQRPyesVEnof1","Tabaco Y Chanel","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:3oCkAeDln8FVoGIOvf9TNl","Bacilos (Re-Issue)","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2001-04-24","https://i.scdn.co/image/ab67616d0000b273508f6cb8971fc173e1b6f26f","1","2","312400","https://p.scdn.co/mp3-preview/a5979c5283abfbca6658ffe6c4dbb2ba6c9d757d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:41:45Z"
"spotify:track:6UPfaPZRY9Ui3EdQ9y00S3","Mi Testimonio a.k.a. El Edificio","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:2bM009J81OBNisrMbFwBJj","Caraluna","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2002-06-25","https://i.scdn.co/image/ab67616d0000b273e1f4c211ce1ef95454bbbcc4","1","8","248213","https://p.scdn.co/mp3-preview/fd3e910801e3ce124f822e3a3dcda01616160069?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:42:49Z"
"spotify:track:7BfBIgfrIrSgHRyjoSUOcq","Sangre americana","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:7adZK0OmOhHL3DnEL5qWKb","Sinverguenza","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2004-09-28","https://i.scdn.co/image/ab67616d0000b273cbf29d4f89935f6a27894bb8","1","1","229320","https://p.scdn.co/mp3-preview/e293a7ce41d9db1d2b239ef327884d3e74824bb6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:43:55Z"
"spotify:track:0jMaCRNSC3G88LtVyASwsu","En algun recuerdo","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:7adZK0OmOhHL3DnEL5qWKb","Sinverguenza","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2004-09-28","https://i.scdn.co/image/ab67616d0000b273cbf29d4f89935f6a27894bb8","1","2","245600","https://p.scdn.co/mp3-preview/749425d7d276009d497b6ada760b40be5fbcc702?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:44:01Z"
"spotify:track:5cfyheAkmqThtjovwfQnD4","Pasos de gigantes","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:7adZK0OmOhHL3DnEL5qWKb","Sinverguenza","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2004-09-28","https://i.scdn.co/image/ab67616d0000b273cbf29d4f89935f6a27894bb8","1","3","235893","https://p.scdn.co/mp3-preview/aaf2bf6002fc0e61d6c27b1d3bfe0d6dc10448d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:44:09Z"
"spotify:track:16mTAbG6hvjri4iBj73LFm","La mexicana","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:7adZK0OmOhHL3DnEL5qWKb","Sinverguenza","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2004-09-28","https://i.scdn.co/image/ab67616d0000b273cbf29d4f89935f6a27894bb8","1","5","206306","https://p.scdn.co/mp3-preview/ce6d5bf57521e8d2b8bc9bcaa7c9ca1c67d7bc56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:44:40Z"
"spotify:track:24jAiU3V5afrt1AwZEcB6J","En los 70","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","spotify:album:7adZK0OmOhHL3DnEL5qWKb","Sinverguenza","spotify:artist:1mux8L6xg2Cmrc7k0wQczl","Bacilos","2004-09-28","https://i.scdn.co/image/ab67616d0000b273cbf29d4f89935f6a27894bb8","1","6","245853","https://p.scdn.co/mp3-preview/55e969254a9e666c4b7f9af7b0787246162fd7d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:48:07Z"
"spotify:track:2TFgo98tlwViHIkTalkFvy","A Dios Le Pido","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:4lekjTG98U3jSYovJJji30","Un Día Normal","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2002-01-01","https://i.scdn.co/image/ab67616d0000b2734892e1d77a878bf0ab34e785","1","1","205373","https://p.scdn.co/mp3-preview/7d0de4c1d0db02016be833f263666764affb62f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:51:16Z"
"spotify:track:2b4fX8Vl1i5tedaBYkiP6W","Es Por Tí","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:4lekjTG98U3jSYovJJji30","Un Día Normal","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2002-01-01","https://i.scdn.co/image/ab67616d0000b2734892e1d77a878bf0ab34e785","1","2","250693","https://p.scdn.co/mp3-preview/f44208a6c63be790bbaacb156e03b38884fa98bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:51:31Z"
"spotify:track:4V9F7MamYBlp4EUIqm4poK","La Paga","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:4lekjTG98U3jSYovJJji30","Un Día Normal","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2002-01-01","https://i.scdn.co/image/ab67616d0000b2734892e1d77a878bf0ab34e785","1","4","205200","https://p.scdn.co/mp3-preview/528e44b4233e5091d85d80d192a8dc0dae0f0d97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:51:49Z"
"spotify:track:3bqXUuTvi5LT3Kgypy5vZ5","Mala Gente","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:4lekjTG98U3jSYovJJji30","Un Día Normal","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2002-01-01","https://i.scdn.co/image/ab67616d0000b2734892e1d77a878bf0ab34e785","1","8","196893","https://p.scdn.co/mp3-preview/91f4ae7fca0129c8059c0f1dc6294e1e8ee0db75?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:52:05Z"
"spotify:track:4nEf53WTmwGn0ABmmGzLkm","Fotografía","spotify:artist:0UWZUmn7sybxMCqrw9tGa7, spotify:artist:2jw70GZXlAI8QzWeY2bgRc","Juanes, Nelly Furtado","spotify:album:4lekjTG98U3jSYovJJji30","Un Día Normal","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2002-01-01","https://i.scdn.co/image/ab67616d0000b2734892e1d77a878bf0ab34e785","1","9","238133","https://p.scdn.co/mp3-preview/ff13e93ae8bd6114420dd8458ae18591b84648a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:52:12Z"
"spotify:track:7MRNLnUBeHO30nVMWe8c7U","Para Tu Amor","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:6XSSTHK08ICCZdS5AEq95R","Mi Sangre","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2004-01-01","https://i.scdn.co/image/ab67616d0000b273ca8569284c726023968ca460","1","2","249000","https://p.scdn.co/mp3-preview/1e1c887add99665592a8960e67267d86cd5ccca2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:52:32Z"
"spotify:track:2ZmCYW6bxYtvkthFexIFXL","La Camisa Negra","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:6XSSTHK08ICCZdS5AEq95R","Mi Sangre","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2004-01-01","https://i.scdn.co/image/ab67616d0000b273ca8569284c726023968ca460","1","4","216706","https://p.scdn.co/mp3-preview/ca4e9299b2a12b3785095a4768bccaaa7ef66f4a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:52:41Z"
"spotify:track:1mdpBBXQ9hnqofSdmxaL83","Nada Valgo Sin Tu Amor","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:6XSSTHK08ICCZdS5AEq95R","Mi Sangre","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2004-01-01","https://i.scdn.co/image/ab67616d0000b273ca8569284c726023968ca460","1","5","196360","https://p.scdn.co/mp3-preview/be91969788ec8e0319071680c0e5265213845360?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:52:58Z"
"spotify:track:6oJ88M13UzKmkl0OVSoGQX","Rosario Tijeras","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:6XSSTHK08ICCZdS5AEq95R","Mi Sangre","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2004-01-01","https://i.scdn.co/image/ab67616d0000b273ca8569284c726023968ca460","1","9","207240","https://p.scdn.co/mp3-preview/139657c2502dabdfbe043c56b1d9c28553256f59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:53:09Z"
"spotify:track:33fwwN7ET74ik0cy6WiMWF","¿Qué Pasa?","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:6XSSTHK08ICCZdS5AEq95R","Mi Sangre","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2004-01-01","https://i.scdn.co/image/ab67616d0000b273ca8569284c726023968ca460","1","10","227666","https://p.scdn.co/mp3-preview/3c07c26f979a58f85c2acf3d93851397aaeed828?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:53:15Z"
"spotify:track:0YBS01GBwIR9SrNeyuwRzS","Volverte A Ver","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:6XSSTHK08ICCZdS5AEq95R","Mi Sangre","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2004-01-01","https://i.scdn.co/image/ab67616d0000b273ca8569284c726023968ca460","1","11","217560","https://p.scdn.co/mp3-preview/ba8fc5aca62876582a1dfbe2f10575d1dd80dfd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:53:21Z"
"spotify:track:5dQVYFtcLA4pvTRiTFRFkC","A Dios Le Pido","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","spotify:album:6XSSTHK08ICCZdS5AEq95R","Mi Sangre","spotify:artist:0UWZUmn7sybxMCqrw9tGa7","Juanes","2004-01-01","https://i.scdn.co/image/ab67616d0000b273ca8569284c726023968ca460","1","13","205373","https://p.scdn.co/mp3-preview/7c06a1ecd57b8fb33941e8932f0ef302c64b08e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-09T23:53:26Z"
"spotify:track:4IV9ITy4HpKRaBe23rEumA","Saca, Prende y Sorprende","spotify:artist:65HuWBUC1d8ty1q6J42Nfi","Cultura Profética","spotify:album:47dOYT39C4B11haR6tkWmg","Saca, Prende y Sorprende","spotify:artist:65HuWBUC1d8ty1q6J42Nfi","Cultura Profética","2014-09-29","https://i.scdn.co/image/ab67616d0000b2732bf8add03805f7954c31eaa3","1","1","357619","","false","43","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:21:25Z"
"spotify:track:6chMn4cXB2AkcDMjcsVixg","Ilegal","spotify:artist:65HuWBUC1d8ty1q6J42Nfi","Cultura Profética","spotify:album:2KRlM32gIN0saKVJdQfCtr","La Dulzura","spotify:artist:65HuWBUC1d8ty1q6J42Nfi","Cultura Profética","2010-08-23","https://i.scdn.co/image/ab67616d0000b27330cd5f57b65e3c3d72a68c9b","1","7","305000","","false","40","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:21:56Z"
"spotify:track:0WtBYZlCYJqYO2eTIG4tb3","La Complicidad","spotify:artist:65HuWBUC1d8ty1q6J42Nfi","Cultura Profética","spotify:album:2KRlM32gIN0saKVJdQfCtr","La Dulzura","spotify:artist:65HuWBUC1d8ty1q6J42Nfi","Cultura Profética","2010-08-23","https://i.scdn.co/image/ab67616d0000b27330cd5f57b65e3c3d72a68c9b","1","2","363920","","false","39","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:22:14Z"
"spotify:track:2Cd9iWfcOpGDHLz6tVA3G4","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:7AcV1lk8Zrgo1691PDWEle","Shakira, Freshlyground","spotify:album:3pzQF7YgU1f66pBayA8uHv","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2010-05-07","https://i.scdn.co/image/ab67616d0000b273752d2becbb91841a31c556b8","1","1","202626","https://p.scdn.co/mp3-preview/f01830f7be6c8b654d44c8f7a1f1d06756ab920f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:24:02Z"
"spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V","Hips Don't Lie (feat. Wyclef Jean)","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe","Shakira, Wyclef Jean","spotify:album:5ppnlEoj4HdRRdRihnY3jU","Oral Fixation, Vol. 2 (Expanded Edition)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2005-11-28","https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa","1","3","218093","https://p.scdn.co/mp3-preview/9743b7c0f0f21da20168327a5c3ceb7f81a1df29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:24:27Z"
"spotify:track:6mICuAdrwEjh6Y6lroV2Kg","Chantaje (feat. Maluma)","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:1r4hJ1h58CWwUQe3MxPuau","Shakira, Maluma","spotify:album:6bUxh58rYTL67FS8dyTKMN","El Dorado","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2017-05-26","https://i.scdn.co/image/ab67616d0000b273d05d3aad30c5fb7614893cf5","1","3","195840","https://p.scdn.co/mp3-preview/ed23bf0d09f3589f4b0de7663f91e05e1eb95f6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:25:03Z"
"spotify:track:2lnzGkdtDj5mtlcOW2yRtG","Whenever, Wherever","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:4DyMK9x2gnmRkRa16zHaEV","Laundry Service","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2001-11-13","https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f","1","3","196160","https://p.scdn.co/mp3-preview/71832ae5b19c9854ed2241027407be68ae6d7ed8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:25:23Z"
"spotify:track:4M1lEbqPzlEw1JYWB6aE7K","Estoy Aquí","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:3HLngzP9wVd8p3SMDQgyd9","Pies Descalzos","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1995-10-06","https://i.scdn.co/image/ab67616d0000b273021b9779a9dbaa6a976edb2d","1","1","232466","https://p.scdn.co/mp3-preview/9487455c1952feb442c9699b7c1245b0bebe502f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:26:15Z"
"spotify:track:6IGvaQ4aFBjy66TdUurIiA","Donde Estas Corazon","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:3HLngzP9wVd8p3SMDQgyd9","Pies Descalzos","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1995-10-06","https://i.scdn.co/image/ab67616d0000b273021b9779a9dbaa6a976edb2d","1","10","231693","https://p.scdn.co/mp3-preview/28b6b0789340e7332ee06a6822709b6399aeea66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:28:58Z"
"spotify:track:7jxHeJLVpnP7S08JFF4GBi","Ciega, Sordomuda","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:5hcKSTqKOLuzJgYIQileAe","Donde Estan Los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1998-09-29","https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d","1","1","267826","https://p.scdn.co/mp3-preview/b8db4382cee56b58651d6454217a577246aab382?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:29:34Z"
"spotify:track:7Apo6o7oxgFyXaSmdx6NHN","Si Te Vas","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:5hcKSTqKOLuzJgYIQileAe","Donde Estan Los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1998-09-29","https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d","1","2","210266","https://p.scdn.co/mp3-preview/85647fc0aa28fa2406f3d6e8a60c591b6e45a27e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:29:39Z"
"spotify:track:78dbqYDvx6FOefROApu9w0","Inevitable","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:5hcKSTqKOLuzJgYIQileAe","Donde Estan Los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1998-09-29","https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d","1","5","192866","https://p.scdn.co/mp3-preview/b2508e0571220685ae646f4754b7625b66879320?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:30:07Z"
"spotify:track:4g5ucHrtIEM4LrIbrLo8Oz","Octavo Día","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:5hcKSTqKOLuzJgYIQileAe","Donde Estan Los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1998-09-29","https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d","1","6","271400","https://p.scdn.co/mp3-preview/b8f078a7a5e26664a3534bf4519e774394ac16fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:30:24Z"
"spotify:track:2nSd3kBslXIbBAdrmqvKM6","Dónde Están los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:5hcKSTqKOLuzJgYIQileAe","Donde Estan Los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1998-09-29","https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d","1","9","193066","https://p.scdn.co/mp3-preview/2d011e646f44d0a6d71a3eb2c0297f47833f1fc9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:30:46Z"
"spotify:track:3DjXu9jBpV5lPbhHQVyPQd","Que Vuelvas","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:5hcKSTqKOLuzJgYIQileAe","Donde Estan Los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1998-09-29","https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d","1","7","230800","https://p.scdn.co/mp3-preview/1117ded10fe81359b24c33354da4d140581daf7b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:30:54Z"
"spotify:track:4EDfdYJ7mqXRoWAqzF1PVO","Ojos Así","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:5hcKSTqKOLuzJgYIQileAe","Donde Estan Los Ladrones","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","1998-09-29","https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d","1","11","235733","https://p.scdn.co/mp3-preview/6200aa16ee7eadadb74a2ff9d7e9b139a4658223?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:31:24Z"
"spotify:track:36YNa8joLwu9yor2TkZbIY","Objection (Tango)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:4DyMK9x2gnmRkRa16zHaEV","Laundry Service","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2001-11-13","https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f","1","1","222533","https://p.scdn.co/mp3-preview/20c9aa81512d6b03b56f357d033dacf7f5350cdb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:31:47Z"
"spotify:track:3ToWC9JYSmDIa9yJs0k6PO","Te Dejo Madrid","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:4DyMK9x2gnmRkRa16zHaEV","Laundry Service","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2001-11-13","https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f","1","8","186840","https://p.scdn.co/mp3-preview/f81a976ac478cd60ee11df5c9f88787a47e4e954?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:32:36Z"
"spotify:track:3pWF6sOdKOtwtIbVaFMN6U","Que Me Quedes Tu","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:4DyMK9x2gnmRkRa16zHaEV","Laundry Service","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2001-11-13","https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f","1","10","287333","https://p.scdn.co/mp3-preview/ed139c7703a7044cb917a52b30286b8a7af70122?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:32:47Z"
"spotify:track:1w5nWhUzrQqj0WnDXrgsnC","Te Aviso, Te Anuncio (Tango)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","spotify:album:4DyMK9x2gnmRkRa16zHaEV","Laundry Service","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2001-11-13","https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f","1","13","223200","https://p.scdn.co/mp3-preview/658ad36486b807cf804f51d4df42d7324c33c0ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:33:04Z"
"spotify:track:2Xh7dyCHCErCv3PmdVEGw4","Rabiosa (feat. Pitbull)","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:0TnOYISbd1XYRBk9myaseg","Shakira, Pitbull","spotify:album:3gR578qnw47M30LVBTjrlW","Sale el Sol","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2010-10-19","https://i.scdn.co/image/ab67616d0000b2734214ddc9e33e76de6a8ee888","1","14","170600","https://p.scdn.co/mp3-preview/e5e701f05cedd891c84afdc53f0169a07903f00a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:35:41Z"
"spotify:track:0eVborSuxUeSg0meWYd9dZ","Soldadito marinero","spotify:artist:1tZ99AnqyjgrmPwLfGU5eo","Fito y Fitipaldis","spotify:album:5ARI6MI0J9CnAqT9vfhd4n","Lo mas lejos a tu lado","spotify:artist:1tZ99AnqyjgrmPwLfGU5eo","Fito y Fitipaldis","2003-09-01","https://i.scdn.co/image/ab67616d0000b273a618985542a38277dc088c3a","1","5","254373","https://p.scdn.co/mp3-preview/6e7b30d3842fb5ec0fe017920067f41e8c1da543?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:22m6ceoxljemirldvsq5eu5yq","2020-06-10T00:36:06Z"
