"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:5m5XW67LO8x72K0GusruVA","The Chain - Live 1977","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","2","5","340533","https://p.scdn.co/mp3-preview/50cd138510befd44d7a0fdccd7764a8260070da6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","","2018-04-10T22:00:39Z"
"spotify:track:4Cv8KLIBrN25GRIJ3aeWq2","Oh Daddy - Live 1977","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","2","6","287866","https://p.scdn.co/mp3-preview/29a847b508b7c4e8b6160a985c828584f0e7c3bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","","2018-04-10T22:00:39Z"
"spotify:track:3q19zFJpKJIaUGyiCyIRTM","Never Going Back Again - Live 1977","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","2","8","139960","https://p.scdn.co/mp3-preview/f39f3e648c52bff0561d0803ab90b45774d6be3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","","2018-04-10T22:00:39Z"
"spotify:track:4ODF49KbLTq6Ny1tqm3Dk6","Gold Dust Woman - Live 1977; 2013 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","2","9","423053","https://p.scdn.co/mp3-preview/627e8a78d611e528e3bf671e3da6ec3427a6b7db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","","2018-04-10T22:00:39Z"
"spotify:track:6BGRxoR5ry5hXaBq5hny0Q","Go Your Own Way - Early Take","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","4","244573","https://p.scdn.co/mp3-preview/c9cb0e1b9890809f1bc98364548a4aeca910fd35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","","2018-04-10T22:00:39Z"
"spotify:track:5ASRwP2FXKRx90mlabM8cT","Songbird - Demo","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","5","273266","https://p.scdn.co/mp3-preview/6d58a39676447bc15ccea151a62dce503a0e949c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-10T22:00:39Z"
"spotify:track:6MWLG6GNRdV9qCI7LrK9BR","Keep Me There - Instrumental; 2013 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","8","314026","https://p.scdn.co/mp3-preview/51c637c4f939c7b64415b19742e1ec4f2fa41a75?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","","2018-04-10T22:00:39Z"
"spotify:track:4Gh28kZ8ZQi94s2anlN2Rp","Keep Me There - With Vocal; 2013 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","10","258920","https://p.scdn.co/mp3-preview/4efe5ba7ec1009bafda6b09ffcf9a0785a98b4ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-10T22:00:39Z"
"spotify:track:4MOWpt4OwvU32uMi1jR4oD","Silver Springs - Early Take","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","13","331720","https://p.scdn.co/mp3-preview/9a6351c48fe4083105b4fb6488225485f05839ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","","2018-04-10T22:00:39Z"
"spotify:track:3jA5KKyAh3RS07CHzyi0A2","Planets of the Universe - Demo; 2013 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","14","267946","https://p.scdn.co/mp3-preview/09157946e7ab26378a9706bfb9ec6a1dbe59ee49?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","","2018-04-10T22:00:39Z"
"spotify:track:6Qtngx8oTu8BEfasSIhpEY","Songbird - Sessions, Roughs & Outtakes; 2004 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","4","6","191960","https://p.scdn.co/mp3-preview/e4aa32ea6a10cb7e7ad81f00ef23922ca2096572?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","","2018-04-10T22:00:39Z"
"spotify:track:4gtjUlg2vc9eY58zW7qDWK","Oh Daddy - Sessions, Roughs & Outtakes; 2004 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","4","10","238853","https://p.scdn.co/mp3-preview/ff842cb30613299341f3222175678a752b9112be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2018-04-10T22:00:39Z"
"spotify:track:6KofjaI6WHZTmJXrX1dzvQ","Think About It - Sessions, Roughs & Outtakes; 2004 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","4","11","175920","https://p.scdn.co/mp3-preview/de92e156a11d5cf11738e366c04d95df4268afc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-10T22:00:39Z"
"spotify:track:7iPabscOgrBuDkjZAvOVRD","Intro - Live 1977","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","2","1","48373","https://p.scdn.co/mp3-preview/a18457cc3f8b4f6d4f5fb715284b17659f7e8e22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","","2018-04-10T22:00:39Z"
"spotify:track:7uY8cyuuGiAMaYBZ9mOYxy","Don't Stop - Live 1977","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","2","4","231653","https://p.scdn.co/mp3-preview/ad7d2bbec68956b2b03606235dce22fb2a4254de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","","2018-04-10T22:00:39Z"
"spotify:track:6W9ANRwvNdorYlMIuNIClv","Never Going Back Again - Acoustic Duet","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","3","139546","https://p.scdn.co/mp3-preview/b3efc10f35210e020f352d8b65fd46677d0b3a6d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","","2018-04-10T22:00:39Z"
"spotify:track:6taHwllEzlP3ckIoQ1CTmn","Gold Dust Woman - Early Take; 2013 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","11","325226","https://p.scdn.co/mp3-preview/9813167c4dd763dadadc3c7118efc382ecbed46c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-10T22:00:39Z"
"spotify:track:6sarQ376udcoZe6jBdfT8O","Doesn't Anything Last - Acoustic Duet; 2013 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","3","15","63146","https://p.scdn.co/mp3-preview/47f59f2550f7b2439098d3090c9ca855f02b1282?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","","2018-04-10T22:00:39Z"
"spotify:track:7rQNTHKdi50NLDzFoIDhaG","Brushes (Never Going Back Again) - Sessions, Roughs & Outtakes; 2004 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","4","3","170680","https://p.scdn.co/mp3-preview/5d244b4ed002965fd2a7f3f5138b6f2d7f791634?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-10T22:00:39Z"
"spotify:track:7sQUQZ2yDElEa3oh7SRBag","For Duster (The Blues) - 2004 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0BwWUstDMUbgq2NYONRqlu","Rumours (Super Deluxe)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1977-02-04","https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b","4","18","266693","https://p.scdn.co/mp3-preview/a2aaee2dd4be1d83e1dbe82acee8e2bb71fd9947?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","","2018-04-10T22:00:39Z"
"spotify:track:3DQ4kc9guWdcoh4K1tx62T","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","1","203213","https://p.scdn.co/mp3-preview/9f3031c376dac5ee8a40e5d5ddf6f63de34e9985?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","","2018-04-07T17:15:03Z"
"spotify:track:1J0fhSYSvrZYL1Gv3oMNZO","Y Todos Los Días","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","2","214706","https://p.scdn.co/mp3-preview/55f9280442edae1ab469ac403565dc7ac5e03190?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-07T17:15:03Z"
"spotify:track:2N0r8LeVGHa8IA5Y6pGVcQ","Llegando, Llegaste","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","3","201480","https://p.scdn.co/mp3-preview/71fdbf977f113d86622385ef0bac8892cc612f69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","","2018-04-07T17:15:03Z"
"spotify:track:3kHYh7EYgzmpXHnRDgzi6b","Camino Lugares","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","4","211533","https://p.scdn.co/mp3-preview/072e84885905afa742695152eb99c9d8a5bdf0c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","","2018-04-07T17:15:03Z"
"spotify:track:2HPWTuVZJDsoSxjqR6PwBk","Como Decirte Ahora","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","5","216120","https://p.scdn.co/mp3-preview/b474554ecfb4ebb536c81db8a9d303a899610556?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","","2018-04-07T17:15:03Z"
"spotify:track:1Cfw3MkuWLJZINf9bZQG8J","Amor Brutal Y Extranjero","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","6","206546","https://p.scdn.co/mp3-preview/bb0429e6801d0f50b06cabcf3b1409b585e3dc99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","","2018-04-07T17:15:03Z"
"spotify:track:5s8OKbgvYzzncv0AxShKsS","María Madrugada","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","7","267400","https://p.scdn.co/mp3-preview/be1ff2b4fe4d9d4408e541d18e71c61aba588ad1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","","2018-04-07T17:15:03Z"
"spotify:track:3VvqBtTEGNMYsVGe6BFlX4","Valdemar El Brasilero","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","10","241453","https://p.scdn.co/mp3-preview/f820cd7f5e3427fe60a719cc9457395b653b7f45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","","2018-04-07T17:15:03Z"
"spotify:track:4XEOPlH61umB0vvwboV1ZX","Cada Pescador Pesca Su Pescado","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","11","197813","https://p.scdn.co/mp3-preview/f0249f48d6c9932b127eefdb75cf342c865d02c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","","2018-04-07T17:15:03Z"
"spotify:track:3aIFSgjIC2KqbuKfHEKucm","Somos La Gente, Somos El Mundo","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","13","212906","https://p.scdn.co/mp3-preview/2bedd31a8ea53d0db7d2d5913f18be29abfeb677?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","","2018-04-07T17:15:03Z"
"spotify:track:3JzSNlhPltMMfqk8Ize0qh","Siamo la Gente, Siamo Il Mondo - Somos La Gente, Somos El mundo Versión En Italiano","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","14","224080","https://p.scdn.co/mp3-preview/d429d33d726889a10f9c30d6fe462e90d63a4021?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","","2018-04-07T17:15:03Z"
"spotify:track:4NX4o1QZncVxm51cGK9UCg","Si Todos Los Hombres...","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","15","282453","https://p.scdn.co/mp3-preview/376bace4c4ffe71ec627ca4baf4c2cd63cdb515f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","","2018-04-07T17:15:03Z"
"spotify:track:06s4zV3v6kTrjMsC09RCnV","Soy un Hombre Que Viene, Soy un Hombre Que Va","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","16","169053","https://p.scdn.co/mp3-preview/24a315df5f4374bcd76e0e1b1c139486645ec61a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","","2018-04-07T17:15:03Z"
"spotify:track:6XIuLmZXWZhQVksE3vV5Wd","Este Amor Que Paseo Conmigo","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","8","174693","https://p.scdn.co/mp3-preview/0c1838e04baeda4aacb69dfcf192680aa775ae2b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","","2018-04-07T17:15:03Z"
"spotify:track:7bQqpSMzHKp3Jm6Ujw0Se3","Piel De Diciembre","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","9","247133","https://p.scdn.co/mp3-preview/2711884210a44a4a8ad4e237d91a13fef9db14c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","","2018-04-07T17:15:03Z"
"spotify:track:6AGWkardByxWXu4HQBhAuy","El Inmigrante De Europa","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","spotify:album:01aVvBCzylXu0bZlvK66dH","Pedro Nadie","spotify:artist:0kavuvnHTeqwjKLV7qPpQm","Piero","1970-07-15","https://i.scdn.co/image/ab67616d0000b2730bc3a7de73069f4e33ce9d1f","1","12","196840","https://p.scdn.co/mp3-preview/afde219f7245b7ddfee89bc4f1d203c62342c3d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","","2018-04-07T17:15:03Z"
"spotify:track:6M4yg3BknyHmRnsvlkuHD5","Police Truck","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","1","144973","https://p.scdn.co/mp3-preview/08ffff6ca2e16316ab6686dccc69e7e9143fdfc2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","","2018-04-06T07:04:35Z"
"spotify:track:0gJ4X2ojTykeaoDEDEE1Xj","Too Drunk to Fuck","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","2","160653","https://p.scdn.co/mp3-preview/7441a4a916e2e3a4fa9b1a693bb52117d24dd029?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","","2018-04-06T07:04:35Z"
"spotify:track:5szJ8SMwQVEvvdk65w6M6g","California Uber Alles","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","3","207040","https://p.scdn.co/mp3-preview/5e9fa6bc4a08b30378daf951feb846a37e1f2c7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","","2018-04-06T07:04:35Z"
"spotify:track:0oKCb8SQUg3B9NyW0tvJw1","The Man with the Dogs","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","4","182106","https://p.scdn.co/mp3-preview/f8571a9a701a2f8261276a79c5cdf3e3ec061531?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-06T07:04:35Z"
"spotify:track:6vLBcjPtDrASB2EE1ujV0X","Insight","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","5","100053","https://p.scdn.co/mp3-preview/2969ca7a1d50adff62e4d53e1a418d0ab9b1c2ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","","2018-04-06T07:04:35Z"
"spotify:track:4ZSQZJohL51A4Fjb69472X","Life Sentence","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","6","160426","https://p.scdn.co/mp3-preview/0b44cad16cb4180e05b1e0903197ee2c20767650?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","","2018-04-06T07:04:35Z"
"spotify:track:0Tln2xZZ8g9sX2yF2VViqx","A Child and His Lawnmower","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","7","55186","https://p.scdn.co/mp3-preview/d3dad0d0cbe874e0a1af2db67c6846235321afc7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2018-04-06T07:04:35Z"
"spotify:track:2OuNnwnNQyWrF47pthWxNb","Holiday in Cambodia","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","8","224866","https://p.scdn.co/mp3-preview/f3e44ced74287099f6d0fffccc6f4f523bc71ca6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","","2018-04-06T07:04:35Z"
"spotify:track:4AjNTrJmgry75yiihCMOP8","I Fought the Law","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-12-21","https://i.scdn.co/image/ab67616d0000b2731184b5e2bb68648a847550d5","1","9","138453","https://p.scdn.co/mp3-preview/6cc3d3f3f6f27915a65ada563dd60ecc52a65fd7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","","2018-04-06T07:04:35Z"
